,Title,US_Gross,Worldwide_Gross,Production_Budget,Distributor,Release_Year
2173,The Life of David Gale,19694635.0,28920188.0,50000000.0,Universal,2003
2174,Life,64062587.0,73521587.0,75000000.0,Universal,1999
2175,Like Mike,51432423.0,62432423.0,30000000.0,20th Century Fox,2002
2176,Lilo & Stitch,145771527.0,245800000.0,80000000.0,Walt Disney Pictures,2002
2177,Limbo,2016687.0,2016687.0,8300000.0,Sony Pictures,1999
2178,Light It Up,5871603.0,5871603.0,13000000.0,20th Century Fox,1999
2179,Living Out Loud,12905901.0,12905901.0,12000000.0,New Line,1998
2180,The Lizzie McGuire Movie,42734455.0,55534455.0,15000000.0,Walt Disney Pictures,2003
2181,Letters to Juliet,53032453.0,68332453.0,30000000.0,Summit Entertainment,2010
2182,Lucky Break,54606.0,54606.0,6000000.0,Paramount Pictures,2002
2183,The Last King of Scotland,17606684.0,48363516.0,6000000.0,Fox Searchlight,2006
2184,Lolita,1147784.0,1147784.0,55000000.0,MGM,1998
2186,Little Miss Sunshine,59891098.0,100523181.0,8000000.0,Fox Searchlight,2006
2187,In the Land of Women,11052958.0,14140402.0,10500000.0,Warner Bros.,2007
2188,Lions for Lambs,14998070.0,63211088.0,35000000.0,United Artists,2007
2189,London,12667.0,12667.0,2000000.0,IDP/Goldwyn/Roadside,2006
2190,How to Lose a Guy in 10 Days,105807520.0,177079973.0,50000000.0,Paramount Pictures,2003
2191,Loser,15464026.0,18250106.0,20000000.0,Sony Pictures,2000
2192,The Losers,23591432.0,23591432.0,25000000.0,Warner Bros.,2010
2193,The Lost City,2484186.0,3650302.0,9600000.0,Magnolia Pictures,2006
2194,Lost In Space,69117629.0,136117629.0,80000000.0,New Line,1998
2195,Lost and Found,6552255.0,6552255.0,14000000.0,Warner Bros.,1999
2196,Lottery Ticket,23602581.0,23602581.0,17000000.0,Warner Bros.,2010
2197,Love and Basketball,27441122.0,27709625.0,15000000.0,New Line,2000
2198,Love Jones,12554569.0,12554569.0,10000000.0,New Line,1997
2199,The Love Letter,8322608.0,8322608.0,15000000.0,Dreamworks SKG,1999
2201,The Lord of the Rings: The Two Towers,341784377.0,926284377.0,94000000.0,New Line,2002
2202,The Lord of the Rings: The Return of the King,377027325.0,1133027325.0,94000000.0,New Line,2003
2203,The Lord of the Rings: The Fellowship of the Ring,314776170.0,868621686.0,109000000.0,New Line,2001
2204,Lord of War,24149632.0,62142629.0,42000000.0,Lionsgate,2005
2205,"Lock, Stock and Two Smoking Barrels",3897569.0,25297569.0,1350000.0,Gramercy,1999
2206,The Last Shot,463730.0,463730.0,40000000.0,Walt Disney Pictures,2004
2208,The Last Legion,5932060.0,21439015.0,67000000.0,Weinstein/Dimension,2007
2209,The Last Samurai,111110575.0,456810575.0,120000000.0,Warner Bros.,2003
2210,The Last Sin Eater,388390.0,388390.0,2200000.0,20th Century Fox,2007
2211,The Last Song,62950384.0,75850384.0,20000000.0,Walt Disney Pictures,2010
2212,Love Stinks,2793776.0,2793776.0,4000000.0,Independent Artists,1999
2213,Lost in Translation,44585453.0,106454000.0,4000000.0,Focus Features,2003
2214,Last Orders,2326407.0,2326407.0,12000000.0,Sony Pictures Classics,2002
2215,Lost Souls,16779636.0,31320293.0,28000000.0,New Line,2000
2216,The Last Station,6616974.0,6616974.0,18000000.0,Sony Pictures Classics,2010
2217,The Lost World: Jurassic Park,229086679.0,786686679.0,75000000.0,Universal,1997
2218,License to Wed,43799818.0,70799818.0,35000000.0,Warner Bros.,2007
2219,Looney Tunes: Back in Action,20950820.0,54540662.0,80000000.0,Warner Bros.,2003
2220,Letters to God,2848587.0,2848587.0,3000000.0,Vivendi Entertainment,2010
2221,Lethal Weapon 4,130444603.0,285400000.0,140000000.0,Warner Bros.,1998
2222,Little Man,58636047.0,101636047.0,64000000.0,Sony Pictures,2006
2223,The Lucky Ones,266967.0,266967.0,14000000.0,Lionsgate,2008
2224,Lucky You,5755286.0,6521829.0,55000000.0,Warner Bros.,2007
2226,Se jie,4604982.0,65696051.0,15000000.0,Focus Features,2007
2227,Luther,5781086.0,29465190.0,35000000.0,RS Entertainment,2003
2228,Love Actually,59472278.0,247967903.0,45000000.0,Universal,2003
2229,The Little Vampire,13555988.0,13555988.0,22000000.0,New Line,2000
2230,The Lovely Bones,44028238.0,94702568.0,65000000.0,Paramount Pictures,2009
2231,Herbie: Fully Loaded,66010682.0,144110682.0,50000000.0,Walt Disney Pictures,2005
2232,For Love of the Game,35188640.0,46112640.0,50000000.0,Universal,1999
2234,Love Happens,22965110.0,30206355.0,18000000.0,Universal,2009
2235,Just Visiting,4777007.0,16172200.0,40000000.0,Walt Disney Pictures,2001
2236,Das Leben der Anderen,11284657.0,75284657.0,2000000.0,Sony Pictures Classics,2007
2238,La MÙme,10299782.0,83499782.0,15500000.0,Picturehouse,2007
2239,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",291710957.0,748806957.0,180000000.0,Walt Disney Pictures,2005
2240,The Longest Yard,158119460.0,190320568.0,82000000.0,Paramount Pictures,2005
2241,Mad City,10561038.0,10561038.0,50000000.0,Warner Bros.,1997
2242,Made,5308707.0,5476060.0,5000000.0,Artisan,2001
2243,Madagascar: Escape 2 Africa,180010950.0,599516844.0,150000000.0,Paramount Pictures,2008
2244,Madagascar,193595521.0,532680671.0,75000000.0,Dreamworks SKG,2005
2246,Madison,517262.0,517262.0,14000000.0,MGM,2005
2247,Jane Austen's Mafia,19843795.0,30143795.0,10000000.0,Walt Disney Pictures,1998
2248,Paul Blart: Mall Cop,146336178.0,180449670.0,26000000.0,Sony Pictures,2009
2249,A Man Apart,26500000.0,44114828.0,36000000.0,New Line,2003
2250,Man on Fire,77906816.0,118706816.0,60000000.0,20th Century Fox,2004
2251,Man of the House,19699706.0,22099706.0,50000000.0,Sony Pictures,2005
2252,Man on the Moon,34580635.0,47407635.0,52000000.0,Universal,1999
2253,The Man Who Knew Too Little,13801755.0,13801755.0,20000000.0,Warner Bros.,1997
2254,Marci X,1646664.0,1646664.0,20000000.0,Paramount Pictures,2003
2255,Married Life,1506998.0,1506998.0,12000000.0,Sony Pictures Classics,2008
2256,The Marine,18844784.0,22165608.0,15000000.0,20th Century Fox,2006
2257,Son of the Mask,17018422.0,59918422.0,100000000.0,New Line,2005
2258,The Matador,12578537.0,17290120.0,10000000.0,Weinstein Co.,2005
2259,The Matrix,171479930.0,460279930.0,65000000.0,Warner Bros.,1999
2260,Max Keeble's Big Move,17292381.0,17292381.0,12000000.0,Walt Disney Pictures,2001
2263,Vicky Cristina Barcelona,23213577.0,77213577.0,16000000.0,MGM,2008
2264,My Big Fat Greek Wedding,241438208.0,368744044.0,5000000.0,IFC Films,2002
2265,My Best Friend's Girl,19219250.0,34787111.0,20000000.0,Lionsgate,2008
2266,Monkeybone,5409517.0,5409517.0,75000000.0,20th Century Fox,2001
2267,Meet the Browns,41975388.0,41975388.0,20000000.0,Lionsgate,2008
2268,My Bloody Valentine,51545952.0,98817028.0,14000000.0,Lionsgate,2009
2269,Wu ji,669625.0,35869934.0,30000000.0,Warner Independent,2006
2270,McHale's Navy,4408420.0,4408420.0,42000000.0,Universal,1997
2271,The Martian Child,7500310.0,9076823.0,27000000.0,New Line,2007
2272,The Manchurian Candidate,65948711.0,96148711.0,80000000.0,Paramount Pictures,2004
2273,Mickey Blue Eyes,33864342.0,53864342.0,40000000.0,Warner Bros.,1999
2274,Michael Clayton,49033882.0,92987651.0,21500000.0,Warner Bros.,2007
2275,Master and Commander: The Far Side of the World,93926386.0,209486484.0,135000000.0,20th Century Fox,2003
2276,Nanny McPhee and the Big Bang,27776620.0,90676620.0,35000000.0,Universal,2010
2277,Nanny McPhee,47279279.0,122540909.0,25000000.0,Universal,2006
2279,The Medallion,22108977.0,22108977.0,41000000.0,Sony Pictures,2003
2280,Meet Dave,11803254.0,50648806.0,60000000.0,20th Century Fox,2008
2281,Million Dollar Baby,100492203.0,216763646.0,30000000.0,Warner Bros.,2004
2282,Madea Goes To Jail,90508336.0,90508336.0,17500000.0,Lionsgate,2009
2283,Made of Honor,46012734.0,105508112.0,40000000.0,Sony Pictures,2008
2284,Mean Girls,86047227.0,128947227.0,18000000.0,Paramount Pictures,2004
2286,Meet the Deedles,4356126.0,4356126.0,24000000.0,Walt Disney Pictures,1998
2287,"Me, Myself & Irene",90570999.0,149270999.0,51000000.0,20th Century Fox,2000
2288,Memoirs of a Geisha,57010853.0,161510853.0,85000000.0,Sony Pictures,2005
2289,Men in Black,250690539.0,587790539.0,90000000.0,Sony Pictures,1997
2290,Men of Honor,48814909.0,82339483.0,32000000.0,20th Century Fox,2000
2291,Memento,25544867.0,39665950.0,5000000.0,Newmarket Films,2001
2292,Mercury Rising,32983332.0,32983332.0,60000000.0,Universal,1998
2294,Joyeux NoÎl,1054361.0,1054361.0,22000000.0,Sony Pictures Classics,2006
2295,Message in a Bottle,52880016.0,52880016.0,30000000.0,Warner Bros.,1999
2296,Meet Joe Black,44650003.0,44650003.0,85000000.0,Universal,1998
2297,Maria Full of Grace,6529624.0,9892434.0,3200000.0,New Line,2004
2298,Megiddo: Omega Code 2,6047691.0,6047691.0,22000000.0,8X Entertainment,2001
2299,Magnolia,22450975.0,48446802.0,37000000.0,New Line,1999
2300,The Men Who Stare at Goats,32428195.0,67348218.0,24000000.0,Overture Films,2009
2301,Marilyn Hotchkiss' Ballroom Dancing and Charm School,349132.0,399114.0,2500000.0,IDP/Goldwyn/Roadside,2006
2302,Men in Black 2,190418803.0,441818803.0,140000000.0,Sony Pictures,2002
2303,Micmacs,1237269.0,11734498.0,42000000.0,Sony Pictures Classics,2010
2304,The House of Mirth,3041803.0,3041803.0,10000000.0,Sony Pictures Classics,2000
2305,Miss Congeniality 2: Armed and Fabulous,48478006.0,101382396.0,60000000.0,Warner Bros.,2005
2306,Mission: Impossible 2,215409889.0,546209889.0,120000000.0,Paramount Pictures,2000
2307,Mission: Impossible III,133501348.0,397501348.0,150000000.0,Paramount Pictures,2006
2308,Miss Congeniality,106807667.0,212100000.0,45000000.0,Warner Bros.,2000
2309,The Missing,26900336.0,38253433.0,65000000.0,Sony Pictures,2003
2310,Mighty Joe Young,50632037.0,50632037.0,80000000.0,Walt Disney Pictures,1998
2311,The Majestic,27796042.0,37306334.0,72000000.0,Warner Bros.,2001
2312,Martin Lawrence Live: RunTelDat,19184820.0,19184820.0,3000000.0,Paramount Pictures,2002
2313,Malibu's Most Wanted,34308901.0,34499204.0,15000000.0,Warner Bros.,2003
2314,Must Love Dogs,43894863.0,58894863.0,35000000.0,Warner Bros.,2005
2315,My Life Without Me,432360.0,9476113.0,2500000.0,Sony Pictures,2003
2316,Mission to Mars,60874615.0,106000000.0,90000000.0,Walt Disney Pictures,2000
2317,MirrorMask,864959.0,864959.0,4000000.0,Samuel Goldwyn Films,2005
2318,Mumford,4559569.0,4559569.0,28700000.0,Walt Disney Pictures,1999
2319,Mindhunters,4476235.0,16566235.0,27000000.0,Miramax/Dimension,2005
2320,Captain Corelli's Mandolin,25528495.0,62097495.0,57000000.0,Miramax,2001
2321,Manderlay,74205.0,543306.0,14200000.0,IFC Films,2006
2322,Midnight in the Garden of Good and Evil,25078937.0,25078937.0,35000000.0,Warner Bros.,1997
2323,The Man in the Iron Mask,56968169.0,56968169.0,35000000.0,MGM,1998
2324,Monster-in-Law,82931301.0,155931301.0,45000000.0,New Line,2005
2325,Moonlight Mile,6830957.0,6830957.0,21000000.0,Walt Disney Pictures,2002
2326,Mona Lisa Smile,63803100.0,121598309.0,65000000.0,Sony Pictures,2003
2327,Monster's Ball,31273922.0,44873922.0,4000000.0,Lionsgate,2001
2328,MoliËre,635733.0,791154.0,21600000.0,Sony Pictures Classics,2007
2329,Molly,17396.0,17396.0,21000000.0,MGM,1999
2330,Monster House,73661010.0,140161010.0,75000000.0,Sony Pictures,2006
2331,Mononoke-hime,2374107.0,150350000.0,20000000.0,Miramax,1999
2332,Monsoon Wedding,13876974.0,13876974.0,1200000.0,USA Films,2002
2333,Monster,34469210.0,58003694.0,5000000.0,Newmarket Films,2003
2334,"Monsters, Inc.",255870172.0,526864330.0,115000000.0,Walt Disney Pictures,2001
2336,Money Talks,41076865.0,41076865.0,25000000.0,New Line,1997
2337,Moon,5010163.0,6934829.0,5000000.0,Sony Pictures Classics,2009
2338,Welcome to Mooseport,14469428.0,14469428.0,26000000.0,20th Century Fox,2004
2340,The Mothman Prophecies,35228696.0,54639865.0,42000000.0,Sony Pictures,2002
2341,Moulin Rouge,57386369.0,179213196.0,53000000.0,20th Century Fox,2001
2342,Me and Orson Welles,1190003.0,1190003.0,25000000.0,Freestyle Releasing,2009
2343,Meet the Fockers,279167575.0,516567575.0,60000000.0,Universal,2004
2344,Meet the Parents,166225040.0,301500000.0,55000000.0,Universal,2000
2345,Mr. 3000,21800302.0,21827296.0,30000000.0,Walt Disney Pictures,2004
2346,The Miracle,64378093.0,64445708.0,28000000.0,Walt Disney Pictures,2004
2347,Minority Report,132024714.0,358824714.0,102000000.0,20th Century Fox,2002
2348,The Fantastic Mr. Fox,20999103.0,46467231.0,40000000.0,20th Century Fox,2009
2349,Mr. Nice Guy,12716953.0,31716953.0,6000000.0,New Line,1998
2350,Mrs. Henderson Presents,11036366.0,14466366.0,20000000.0,Weinstein Co.,2005
2351,Mortal Kombat: Annihilation,35927406.0,51327406.0,30000000.0,New Line,1997
2352,Marvin's Room,12803305.0,12803305.0,23000000.0,Miramax,1996
2353,Miracle at St. Anna,7916887.0,9110458.0,45000000.0,Walt Disney Pictures,2008
2354,Mouse Hunt,61894591.0,61894591.0,38000000.0,Dreamworks SKG,1997
2355,Masked and Anonymous,533344.0,533344.0,7500000.0,Sony Pictures,2003
2356,Miss Potter,3005605.0,35025861.0,30000000.0,MGM,2006
2357,The Missing Person,17896.0,17896.0,2000000.0,Strand,2009
2358,Meet the Spartans,38233676.0,84646831.0,30000000.0,20th Century Fox,2008
2359,"Mystery, Alaska",8891623.0,8891623.0,28000000.0,Walt Disney Pictures,1999
2360,Match Point,23089926.0,87989926.0,15000000.0,Dreamworks SKG,2005
2362,A Mighty Heart,9176787.0,18932117.0,15000000.0,Paramount Vantage,2007
2363,Metropolis (2002),673414.0,673414.0,15000000.0,Sony Pictures,2002
2364,The Matrix Reloaded,281553689.0,738576929.0,127000000.0,Warner Bros.,2003
2365,The Matrix Revolutions,139259759.0,424259759.0,110000000.0,Warner Bros.,2003
2367,Mulan,120620254.0,303500000.0,90000000.0,Walt Disney Pictures,1998
2368,Mulholland Drive,7219578.0,11919578.0,15000000.0,Universal,2001
2369,The Mummy,155385488.0,416385488.0,80000000.0,Universal,1999
2370,The Mummy Returns,202007640.0,433007640.0,98000000.0,Universal,2001
2371,The Mummy: Tomb of the Dragon Emperor,102491776.0,397912118.0,175000000.0,Universal,2008
2372,Munich,47379090.0,130279090.0,75000000.0,Universal,2005
2373,Muppets From Space,16304786.0,16304786.0,24000000.0,Sony Pictures,1999
2374,Murder by Numbers,31874869.0,56643267.0,50000000.0,Warner Bros.,2002
2375,The Muse,11614954.0,11614954.0,15000000.0,October Films,1999
2376,Night at the Museum,250863268.0,574480841.0,110000000.0,20th Century Fox,2006
2377,The Musketeer,27053815.0,27053815.0,40000000.0,Universal,2001
2378,Music and Lyrics,50572589.0,145556146.0,40000000.0,Warner Bros.,2007
2379,The Merchant of Venice,3765585.0,18765585.0,30000000.0,Sony Pictures Classics,2004
2380,Miami Vice,63478838.0,163818556.0,135000000.0,Universal,2006
2381,Monsters vs. Aliens,198351526.0,381687380.0,175000000.0,Paramount Pictures,2009
2382,A Mighty Wind,17583468.0,18552708.0,6000000.0,Warner Bros.,2003
2383,The Mexican,66808615.0,147808615.0,40000000.0,Dreamworks SKG,2001
2384,My Best Friend's Wedding,126813153.0,287200000.0,46000000.0,Sony Pictures,1997
2385,"Dude, Where's My Car?",46729374.0,73180297.0,14000000.0,20th Century Fox,2000
2386,My Dog Skip,34099640.0,35512760.0,7000000.0,Warner Bros.,2000
2388,Me and You and Everyone We Know,3885134.0,5409058.0,2000000.0,IFC Films,2005
2389,My Favorite Martian,36850101.0,36850101.0,60000000.0,Walt Disney Pictures,1999
2390,My Fellow Americans,22331846.0,22331846.0,21500000.0,Warner Bros.,1996
2391,My Sister's Keeper,49200230.0,89053995.0,27500000.0,Warner Bros.,2009
2392,My Summer of Love,1000915.0,3800915.0,1700000.0,Focus Features,2005
2393,The Mystery Men,29762011.0,29762011.0,68000000.0,Universal,1999
2394,Mystic River,90135191.0,156835191.0,30000000.0,Warner Bros.,2003
2395,Nacho Libre,80197993.0,99197993.0,32000000.0,Paramount Pictures,2006
2396,Narc,10465659.0,10465659.0,7500000.0,Paramount Pictures,2002
2397,The Chronicles of Narnia: Prince Caspian,141621490.0,419490286.0,225000000.0,Walt Disney Pictures,2008
2398,National Treasure,173005002.0,347405002.0,100000000.0,Walt Disney Pictures,2004
2399,The Nativity Story,37629831.0,46432264.0,35000000.0,New Line,2006
2400,Never Back Down,24850922.0,39319801.0,21000000.0,Summit Entertainment,2008
2401,Into the Blue,18782227.0,41982227.0,50000000.0,Sony Pictures,2005
2403,No Country for Old Men,74273505.0,162103209.0,25000000.0,Miramax,2007
2404,The Incredibles,261441092.0,632882184.0,92000000.0,Walt Disney Pictures,2004
2405,The Negotiator,44705766.0,49105766.0,50000000.0,Warner Bros.,1998
2406,A Nightmare on Elm Street,63075011.0,105175011.0,35000000.0,Warner Bros.,2010
2407,Not Easily Broken,10572742.0,10572742.0,5000000.0,Sony Pictures,2009
2408,The New Guy,28972187.0,28972187.0,13000000.0,Sony Pictures,2002
2409,The Newton Boys,10341093.0,10341093.0,27000000.0,20th Century Fox,1998
2410,The Next Best Thing,14983572.0,24355762.0,25000000.0,Paramount Pictures,2000
2411,Northfork,1420578.0,1445140.0,1900000.0,Paramount Vantage,2003
2412,In Good Company,45489752.0,63489752.0,26000000.0,Universal,2004
2413,Notting Hill,116089678.0,363728226.0,42000000.0,Universal,1999
2414,Little Nicky,39442871.0,58270391.0,80000000.0,New Line,2000
2415,Nicholas Nickleby,1562800.0,1562800.0,10000000.0,United Artists,2002
2416,Nim's Island,48006762.0,94081683.0,37000000.0,20th Century Fox,2008
2417,Ninja Assassin,38122883.0,57422883.0,50000000.0,Warner Bros.,2009
2418,The Ninth Gate,18653746.0,58394308.0,38000000.0,Artisan,2000
2419,Never Let Me Go,186830.0,186830.0,15000000.0,Fox Searchlight,2010
2420,Lucky Numbers,10014234.0,10014234.0,65000000.0,Paramount Pictures,2000
2421,Night at the Museum: Battle of the Smithsonian,177243721.0,413054631.0,150000000.0,20th Century Fox,2009
2422,Nick and Norah's Infinite Playlist,31487293.0,31487293.0,10000000.0,Sony Pictures,2008
2423,Notorious,36842118.0,44473591.0,19000000.0,Fox Searchlight,2009
2424,No End In Sight,1433319.0,1433319.0,2000000.0,Magnolia Pictures,2007
2425,Nomad,79123.0,79123.0,40000000.0,Weinstein Co.,2007
2426,No Man's Land,1067481.0,2684207.0,1000000.0,MGM,2001
2427,No Reservations,43107979.0,92107979.0,28000000.0,Warner Bros.,2007
2428,The Notebook,81001787.0,102276787.0,30000000.0,New Line,2004
2430,Novocaine,2025238.0,2522928.0,6000000.0,Artisan,2001
2431,Nowhere in Africa,6173485.0,6173485.0,6500000.0,Zeitgeist,2003
2433,North Country,18324242.0,23624242.0,30000000.0,Warner Bros.,2005
2434,The Namesake,13610521.0,20180109.0,8500000.0,Fox Searchlight,2007
2435,Inside Deep Throat,691880.0,691880.0,2000000.0,Universal,2005
2436,Intolerable Cruelty,35327628.0,121327628.0,60000000.0,Universal,2003
2437,The Interpreter,72708161.0,163954076.0,90000000.0,Universal,2005
2438,The Night Listener,7836393.0,10547755.0,4000000.0,Miramax,2006
2439,The International,25450527.0,53850527.0,50000000.0,Sony Pictures,2009
2440,The Number 23,35193167.0,76593167.0,32000000.0,New Line,2007
2441,Nurse Betty,25170054.0,27732366.0,24000000.0,USA Films,2000
2442,Jimmy Neutron: Boy Genius,80936232.0,102992536.0,25000000.0,Paramount Pictures,2001
2443,Nutty Professor II: The Klumps,123307945.0,161600000.0,84000000.0,Universal,2000
2445,Finding Neverland,51676606.0,118676606.0,25000000.0,Miramax,2004
2446,Into the Wild,18354356.0,53813837.0,20000000.0,Paramount Vantage,2007
2447,The New World,12712093.0,26184400.0,30000000.0,New Line,2005
2448,Nochnoy dozor,1502188.0,33923550.0,4200000.0,Fox Searchlight,2006
2449,New York Minute,14018364.0,21215882.0,40000000.0,Warner Bros.,2004
2450,The Object of my Affection,29145924.0,29145924.0,15000000.0,20th Century Fox,1998
2451,Orange County,41059716.0,43308707.0,18000000.0,Paramount Pictures,2002
2452,Ocean's Eleven,183417150.0,450728529.0,110000000.0,Warner Bros.,2001
2453,Ocean's Twelve,125531634.0,363531634.0,85000000.0,Warner Bros.,2004
2454,Ocean's Thirteen,117144465.0,311744465.0,85000000.0,Warner Bros.,2007
2455,Oceans,19422319.0,72965951.0,80000000.0,Walt Disney Pictures,2010
2456,Office Space,10827813.0,12827813.0,10000000.0,Miramax,1999
